Bloomberg Corporate Action Calendar - CACT<GO>,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Action Type,Security ID,Announce/Declared Date,Effective Date,Amd Flag,Summary,Summary,Summary,Summary,Summary,Summary
Spin-off,LNN0 GR Equity,1/10/2025,1/21/2025,Y,Name: Lennar Corp, Spun-Off Company Name: Millrose Properties Inc, Spun-Off Company Ticker: MRP US Equity, Terms:  1 per 2, Record Date: 2025/01/21, Pay Date: 2025/02/07
Spin-off,1LEN IM Equity,1/10/2025,1/21/2025,Y,Name: Lennar Corp, Spun-Off Company Name: Millrose Properties Inc, Spun-Off Company Ticker: MRP US Equity, Terms:  1 per 2, Record Date: 2025/01/21, Pay Date: 2025/02/07
Spin-off,LNND L3 Equity,1/10/2025,1/21/2025,N,Name: Lennar Corp, Spun-Off Company Name: Millrose Properties Inc, Spun-Off Company Ticker: MRP US Equity, Terms:  1 per 2, Record Date: 2025/01/21, Pay Date: 2025/02/07
Spin-off,LNND B3 Equity,1/10/2025,1/21/2025,N,Name: Lennar Corp, Spun-Off Company Name: Millrose Properties Inc, Spun-Off Company Ticker: MRP US Equity, Terms:  1 per 2, Record Date: 2025/01/21, Pay Date: 2025/02/07
Spin-off,LNND L1 Equity,1/10/2025,1/21/2025,N,Name: Lennar Corp, Spun-Off Company Name: Millrose Properties Inc, Spun-Off Company Ticker: MRP US Equity, Terms:  1 per 2, Record Date: 2025/01/21, Pay Date: 2025/02/07
Spin-off,LNND PO Equity,1/10/2025,1/21/2025,N,Name: Lennar Corp, Spun-Off Company Name: Millrose Properties Inc, Spun-Off Company Ticker: MRP US Equity, Terms:  1 per 2, Record Date: 2025/01/21, Pay Date: 2025/02/07
Spin-off,WDC US Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDC TH Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDC* MM Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDC SW Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCEUR EO Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDC GZ Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDC AV Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCCHF EU Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDC GR Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCUSD EU Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCUSD EO Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCGBP EO Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCN L1 Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCEUR EU Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCUSD X9 Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDC QT Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCUSD EP Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCUSD EZ Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCRUB EU Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,0QZF LN Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCRUB EO Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCEUR X9 Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCCHF EO Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCGBP EU Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,4WDC TE Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCEUR EZ Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCEUR EP Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCD PO Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCD L1 Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCD B3 Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,1WDC IM Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,WDCD L3 Equity,10/30/2023,2/24/2025,Y,Name: Western Digital Corp, Spun-Off Company Name: Sandisk Corp, Spun-Off Company Ticker: SNDK US Equity, Terms:  1 per 3, Record Date: 2025/02/12, Pay Date: 2025/02/21
Spin-off,J US Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,Z0YD PO Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,Z0Y GR Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,Z0Y TH Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,Z0YD L3 Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,J* MM Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,0JOI LN Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,Z0YD B3 Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,Z0YD L1 Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,J SW Equity,4/30/2025,5/16/2025,Y,Name: Jacobs Solutions Inc, Spun-Off Company Name: Amentum Holdings Inc, Spun-Off Company Ticker: AMTM US Equity, Terms: .0608  : 1, Record Date: 2025/05/16, Pay Date: 2025/05/30
Spin-off,FTV US Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1EUR EU Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1EUR EO Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV* MM Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,F03 GR Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,F03 TH Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1USD EU Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,0IRE LN Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1USD EP Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1GBX EU Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,F03 QT Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1USD EO Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1USD EZ Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1EUR X9 Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,F03 SW Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1EUR EZ Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,0IREL L3 Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,0IREL PO Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,F03 GZ Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,0IREL L1 Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1USD X9 Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,0IREL B3 Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1EUR EP Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,FTV1GBX EO Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,1FTV IM Equity,9/6/2024,6/30/2025,Y,Name: Fortive Corp, Spun-Off Company Name: Ralliant Corp, Spun-Off Company Ticker: RAL US Equity, Terms:  1 per 3, Record Date: 2025/06/16, Pay Date: 2025/06/28
Spin-off,HON US Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HONGBX EU Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HON* MM Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HON EO Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HON EU Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HONEUR EO Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HONGBX EO Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HON CI Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,ALD TH Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HONL L3 Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HONN TQ Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,4HON TE Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HONN L1 Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HONRUB EU Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,ALD QT Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,1HON IM Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
Spin-off,HONCL CI Equity,10/8/2024,10/30/2025,Y,Name: Honeywell International Inc, Spun-Off Company Name: Solstice Advanced Materials Inc, Spun-Off Company Ticker: SOLS US Equity, Terms:  1 per 4, Record Date: 2025/10/17, Pay Date: 2025/10/30
